Text,Summary
"ভবিষ্যতের ভাবনা ভাবাই হল জ্ঞানীর কাজ। পিপঁড়ে-মৌমাছি পর্যন্ত যখন ভবিষ্যতের জন্য ব্যতিব্যস্ত, তখন মানুষের কথা বলাই বাহুল্য। ফকির-সন্ন্যাসী যে ঘরবাড়ী ছেড়ে, আহার-নিদ্রা ভুলে, পাহাড়-জঙ্গলে চোখ বুজে বসে থাকে, সেটা যদি নিতান্ত গঞ্জিকার কৃপায় না হয়, তবে বলতে হবে ভবিষ্যতের ভাবনা ভেবে। সমস্ত জীব-জন্তুর দুটো চোখ সামনে থাকবার মানে হল ভবিষ্যতের দিকে যেন নজর থাকে। অতীতের ভাবনা ভেবে লাভ নেই। পণ্ডিতেরা তা বলে গেছেন, ‘গতস্য শোচনা নাস্তি’। আর বর্তমানে নেই বললেই চলে। এই যেটা বর্তমান সেই-এই কথা বলতে বলতে অতীত হয়ে গেল। কাজেই তরঙ্গ গোণা আর বর্তমানের চিন্তা করা সমানই অনর্থক। ভবিষ্যত হল আসল জিনিস। সেটা কখনও শেষ হয় না। তাই ভবিষ্যতে মানব কেমন হবে সেটা একবার ভেবে দেখা উচিত।
","ভবিষ্যতই মানব জীবনের গুরুত্বপূর্ণ সময়। বর্তমান প্রতি মুহূর্তে অতীতের গহ্বরে মিশে যায়। অফুরন্ত ভবিষ্যৎ সম্ভাবনায় সমৃদ্ধ। জ্ঞানীদের মতো ভবিষ্যতের ভাবনা ভেবে কাজ করতে পারলেই জীবন সার্থক ও সুন্দর হয়ে ওঠে। 
"
"রুপার চামচ মুখে নিয়ে জন্মায় আর কটি লোক। শতকরা নিরানব্বইটি মানুষকেই চেষ্টা করতে হয়, জয় করে নিতে হয় তার ভাগ্যকে। বাঁচে সেই যে লড়াই করে প্রতিকূলতার সঙ্গে। পলাতকের স্থান জগতে নেই। সমস্ত কিছুর জন্যই চেষ্টা দরকার। চেষ্টা ছাড়া বাঁচা অসম্ভব। সুখ চেষ্টারই ফল-দেবতার দান নয়। তা জয় করে নিতে হয়। আপনা আপনি এটা পাওয়া যায় না। সুখের জন্য দু’রকম চেষ্টা দরকার, বাইরের আর ভিতরের। ভিতরের চেষ্টার মধ্যে বৈরাগ্য একটি। বৈরাগ্যও চেষ্টার ফল, তা অমনি পাওয়া যায় না। কিন্তু বাইরের চেষ্টার মধ্যে বৈরাগ্যের স্থান নাই।","জীবনের লড়াই থেকে পালিয়ে বাঁচবার সুযোগ নেই। প্রতিকূলতার বিরুদ্ধে সংগ্রাম করেই জয়কে সুনিশ্চিত করতে হয়। সফলকাম হতে হলে মানুষকে বাইরের-ভিতরের দুই সংগ্রামের চেষ্টা চালাতে হয়। 
"
"মাতৃস্নেহের তুলনা নাই। কিন্তু অতিস্নেহ অনেক সময় অমঙ্গল আনয়ন করে। যে স্নেহের উত্তাপে সন্তানের পরিপুষ্টি, তাহারই আধিক্যে সে অসহায় হইয়া পড়ে। মাতৃস্নেহের মমতার প্রাবল্যে মানুষ আপনাকে হারাইয়া আসল শক্তির মর্যাদা বুঝিতে পারে না। নিয়ত মাতৃস্নেহের অন্তরালে অবস্থান করিয়া আত্মশক্তির সন্ধান সে পায় না - দুর্বল অসহায় পক্ষীশাবকের মতো চিরদিন স্নেহাতিশয্যে আপনাকে সে একান্ত নির্ভরশীল মনে করে। ক্রমে জননীর পরম সম্পদ সন্তান অলস, ভীরু, দুর্বল ও পরনির্ভরশীল হইয়া মনুষ্যত্ব বিকাশের পথ হইতে দূরে সরিয়া যায়। অন্ধ মাতৃস্নেহ সে কথা বুঝে না অলসকে সে প্রাণপাত করিয়া সেবা করে ভীরুতার দুর্দশা কল্পনা করিয়া বিপদের আক্রমণ হইতে ভীরুকে রক্ষা করিতে ব্যস্ত হয়।
","মাতৃস্নেহে অতুলনীয় হলেও অন্ধস্নেহে এবং অত্যধিক স্নেহে সন্তানের জন্য কল্যাণ বয়ে আনে না। মাতৃস্নেহে আধিক্যে সন্তানের অন্তরের শক্তির স্বাভাবিক বিকাশ ব্যহত হয়। ফলে সে দুর্বল এবং পরনির্ভরশীল হয়ে পড়ে এবং ক্ষেত্রবিশেষে ক্ষতির সম্মুখীন হয়। 
"
"তুমি জীবনকে সার্থক-সুন্দর করিতে চাও? ভালো কথা। কিন্তু সেজন্য প্রাণান্ত পরিশ্রম করিতে হইবে। সব তুচ্ছ করিয়া যদি তুমি লক্ষ্যের দিকে ক্রমাগত অগ্রসর হইতে পার, তবে তোমার জীবন সুন্দর হইবে। আরও আছে। তোমার ভিতর এক ‘আমি’ আছে যে বড় দুরন্ত। তাহার স্বভাব পশুর মতো বর্বর ও উচ্ছৃঙ্খল। সে কেবল ভোগবিলাস চায়। সে বড় লোভী। এই ‘আমি’-কে জয় করিতে হইবে। তবেই তোমার জীবন সার্থক ও সুন্দর হইয়া উঠিবে।
","কঠোর পরিশ্রমের মাধ্যমে জীবনকে সার্থক ও সুন্দর করে তোলা যায়। জীবনে সার্থকতা অর্জনের জন্য মানুষকে যেমন পরিশ্রমমী হতে হয় তেমনি তাকে হতে হয় সংযমী, ধৈর্য্যশীল এবং একাগ্রচিত্ত। "
"ক্রোধ মানুষের পরম শত্রু। ক্রোধ মানুষের মনুষ্যত্ব নাশ করে। যে লোমহর্ষক কাণ্ডগুলি পৃথিবীকে নরকে পরিণত করিয়াছে, তাহার মূলেও রহিয়াছে ক্রোধ। ক্রোধ যে মানুষকে পশুভাবাপন্ন করে, তাহা একবার ক্রুদ্ধ ব্যক্তির মুখের প্রতি দৃষ্টিপাত করিলেই স্পষ্ট প্রতীয়মান হয়। যে ব্যক্তির মুখখানা সর্বদা হাসিমাখা, উদার ভাবে পরিপূর্ণ, দেখিলেই তোমার মনে আনন্দ ধরে না, একবার ক্রোধের সময় সেই মুখখানির দিকে তাকাইও, দেখিবে, সে স্বপ্নের সুষমা আর নাই- নরকাগ্নিতে বিকট রূপ ধারণ করিয়াছে। সমস্ত মুখ কি এক কালিমায় ঢাকিয়া গিয়াছে। তখন তাহাকে আলিঙ্গন করা দূরে থাকুক, তাহার নিকটে যাইতেও ইচ্ছা হয় না। সুন্দরকে মুহূর্তের মধ্যে কুৎসিত করিতে অন্য কোন রিপু ক্রোধের ন্যায় কৃতকার্য হয় না।
"," ক্রোধ মানুষকে পশুর স্তরে নামিয়ে এনে পৃথিবীতে নরক সৃষ্টি করে। মানুষের পরম শত্রু এই রিপুর তাড়নায় মুহূর্তে সুন্দর পরিণত হয় কুৎসিতে। 
"
"সকল প্রকার কায়িক শ্রম আমাদের দেশে অমর্যাদাকর বলিয়া বিবেচিত হইয়া আসিয়াছে। শ্রম যে আত্মসম্মানের অণুমাত্রও হানিজনক নহে এবং মানুষের শক্তি, সম্মান ও উন্নতির ইহাই প্রকৃষ্ট ভিত্তি, এই বোধ আমাদের মধ্যে এখনও জাগে নাই। জগতের অন্যত্র মানব সমাজ শ্রম সামর্থ্যরে উপর নির্ভর করিয়া সৌভাগ্যের সোপানে উঠিতেছে। আর আমরা কায়িক শ্রমকে ঘৃণা করিয়া দিন দিন দুর্গতি ও হীনতায় ডুবিয়া যাইতেছি। যাহারা শ্রমবিমুখ বা পরিশ্রমে অসমর্থ, জীবন সংগ্রামে তাহাদের পরাজয় অনিবার্য। এই প্রতিদ্বন্দ্বিতার যুগে অযোগ্যের পরিত্রাণ নাই। যাহারা যোগ্যতম তারাই পায় বাঁচিবার অধিকার এবং অযোগ্যর উচ্ছেদ অবশ্যম্ভাবী। সুতরাং পরিশ্রমের অমর্যাদা আত্মহত্যারই শামিল।","পৃথিবীর অন্যান্য জাতি যখন কায়িক শ্রমের যথাযোগ্য মর্যাদা দিয়ে উন্নতির শিখরে আহরণ করছে আমরা তখন তাকে ঘৃণা করে ক্রমশ পিছয়ে পড়ছি। শ্রম বিমুখ হয়ে আত্মহত্যা না করে প্রতিদ্বন্দ্বিতার এ যুগে শ্রমের মর্যাদা দিয়েই মানুষকে জীবন সংগ্রামে জয়ী হবার যোগ্য হয়ে উঠতে হবে। 
"
"অতীতকে ভুলে যাও। অতীতের দুশ্চিন্তার ভার অতীতকেই নিতে হবে। অতীতের কথা ভেবে ভেবে অনেক বোকাই মরেছে। আগামীকালের বোঝার সঙ্গে মিলে আজকের বোঝা সবচেয়ে বড় হয়ে দাঁড়ায়। ভবিষ্যৎকেও অতীতের মতো দৃঢ়ভাবে দূরে সরিয়ে দাও। আজই তো ভবিষ্যৎ-কাল বলে কিছু নেই। মানুষের মুক্তির দিন তো আজই। ভবিষ্যতের কথা যে ভাবতে বসে সে ভোগে শক্তিহীনতায়, মানসিক দুশ্চিন্তায় ও স্নায়ুবিক দুর্বলতায়। অতএব অতীতের এবং ভবিষ্যতের দরজায় আগল লাগাও, আর শুরু করো দৈনিক জীবন নিয়ে বাঁচতে।","মানুষের জীবনের শ্রেষ্ঠ সময় হলো বর্তমান। অতীত এবং ভবিষ্যতের ভাবনা মানুষের জীবনে কোনো সুফল বয়ে আনে না। বরং তা মানুষকে শক্তিহীন, দুশ্চিন্তাগ্রস্ত এবং স্নায়ুবিকভাবে দুর্বল করে তোলে। তাই জীবনকে সফল করে তুলতে হলে অতীত ও ভবিষ্যতের চিন্তা ঝেড়ে ফেলে বর্তমানকে গুরুত্ব দিতে হবে। "
"অতীতকে ভুলে যাও। ভবিষ্যত দরজায় খিল তুলে পরম নিশ্চিন্তে বর্তমানে বাসরসজ্জা রচনা করো। নদীর দিকে তাকাও-যে স্রোত চলে যায়, তা আর ফিরে আসে না। দূর নক্ষত্রপুঞ্জের দিকে তাকাও, তার রহস্য এক অচিন্তনীয় তমসায় আচ্ছন্ন। কী লাভ অন্ধকারে? স্বচ্ছ সুন্দর বর্তমানকে ভালবাস। প্রতি মুহূর্তের কর্মই তোমার বর্তমান।","অতীত বা অজানা ভবিষ্যতের ভাবনা নয় বর্তমানের ভাবনাই মানুষের জীবনকে সার্থক করে তোলে। তাই অতীতের স্মৃতিচারণা নয়, ভবিষ্যতের রহস্য উদঘাটনের চেষ্টাও নয়, স্বচ্ছ সুন্দর বর্তমানই আমাদের জীবনের প্রকৃত সত্য। 
"
"অর্ধ শতাব্দীর অধিককাল ধরিয়া বাংলা ভাষায় বৈজ্ঞানিক গ্রন্থ-সকল প্রচারিত হইতেছে; কিন্তু ইহাতে বিশেষ কিছু ফলাফল হইয়াছে কি? বিজ্ঞান-বিষয়ক যে-সকল পুস্তকের কিছু কাটতি আছে, তাহা পাঠ্য-পুস্তক নির্বাচিত কমিটির নির্বাচিত তালিকাভুক্ত। সুতরাং পুস্তক পরীক্ষায় উত্তীর্ণ হইবার সোপান স্বরূপ। আসল কথা এই যে, আমাদের দেশ হইতে প্রকৃত জ্ঞানস্পৃহা চলিয়া গিয়াছে। জ্ঞানের প্রতি একটা আন্তরিক টান থাকিলেও কেবল বিশ্ববিদ্যালয়সমূহের অঙ্গীভূত বিদ্যালয়সমূহে বহুকাল হইতে বিজ্ঞান অধ্যাপনার ব্যবস্থা হইয়াছে। তথাপি এই জ্ঞানস্পৃহার অভাবেই বিজ্ঞানের প্রতি আন্তরিক অনুরাগসম্পন্ন ছাত্র আদৌ দেখিতে পাওয়া যায় না; কেননা ঘোড়াকে জলাশয়ের নিকট আনিলে কি হইবে? উহার তৃষ্ণা নাই। পরীক্ষা পাশ করাই যেখানকার ছাত্রজীবনের মুখ্য উদ্দেশ্য, সেখানকার যুবকগণের দ্বারা অতীত বৈজ্ঞানিক বিদ্যার শাখা-প্রশাখাদির উন্নতি হইবে, এই হাস্যোদ্দীপক উন্মত্ততা অন্য কুত্রাপিও দেখিতে পাওয়া যায় না। অপরপক্ষে অপরাপর দেশের লোকেরা একথা সম্যক উপলব্ধি করিয়াছেন যে, বিশ্ববিদ্যালয়ের দ্বার হইতে বাহির হওয়াই জ্ঞানসমুদ্রে মন্থনের প্রশস্ত সময়। আমরা দ্বারকেই গৃহ বলিয়া মনে করিয়াছি, সুতরাং জ্ঞানমন্দিরের দ্বারেই অবস্থান করি, অভ্যন্তরস্থ রত্মরাজি দৃষ্টিগোচর না করিয়াই ক্ষুন্ন মনে প্রত্যাবর্তন করি।","আমাদের দেশে প্রকৃত জ্ঞান চর্চার প্রতি মানুষের আগ্রহ নেই বললেই চলে। জ্ঞানস্পৃহার অভাবে এদেশে বিজ্ঞানচর্চা প্রসার লাভ করেনি। সকলেই পরীক্ষায় পাশ করার জন্য ব্যগ্র বলেই এদেশে প্রাপ্ত গ্রন্থসমূহও শিক্ষা প্রতিষ্ঠান প্রদত্ত তালিকার মধ্যে সীমাবদ্ধ। বিজ্ঞান বিষয়ে শিক্ষার্থীদের আগ্রহকে জাগিয়ে তুলে উন্নত দেশের মতো আমাদের দেশকেও বিজ্ঞানচর্চার কেন্দ্রে পরিণত করতে হবে। 
"
"অনেকের ইন্দ্রিয় সংযত, তাঁহাদের চিত্ত শুদ্ধ নয়। ইন্দ্রিয়-সুখ ভোগ করব না, কিন্তু আমি ভালো থাকব এবং আমার ইন্দ্রিয়গুলো ভালো থাকবেÑএই বাসনা তাদের মনে প্রবল। আমার ধন হউক, আমার মান হউক, আমার সম্পদ হউক, আমার সৌভাগ্য হউক, আমি বড় হই, আর সবাই আমার চেয়ে ছোট হউক, তাঁরা এরূপ কামনা করেন। এই সকল অভীষ্ট যাতে সিদ্ধ হয়, তাঁরা চিরকাল সেই চেষ্টায় সেই উদ্যোগে ব্যস্ত থাকেন। সেই জন্য না করেন এমন কাজ নেই, তদ্ভিন্ন মন দেন এমন বিষয় নেই। যারা ইন্দ্রিয়াসক্ত তাদের অপেক্ষাও এরা নিকৃষ্ট। এদের নিকট ধর্ম কিছুই নয়, জ্ঞান কিছুই নয়, ভক্তি কিছুই নয়। তাঁরা আল্লাহকে বাহ্যত মানেন বটে, কিন্তু কার্যত তাঁদের ধর্ম বলে কিছুই নেই। কেবল আপনি আছেন, আপনি ভিন্ন আর কিছুই নেই। ইন্দ্রিয়াসক্তি অপেক্ষাও এই স্বার্থপরতা চিত্ত-শুদ্ধির অন্তরায়। পরার্থ ভিন্ন চিত্ত-শুদ্ধি নেই।
","জীবনকে সার্থক করে তুলতে হলে কেবল ইন্দ্রিয়াসক্তি থেকে মুক্ত হলেই চলবে না মনকেও শুদ্ধ করে তুলতে হবে। যাদের ইন্দ্রিয় সংযত কিন্তু মন শুদ্ধ নয় তারা নিজ স্বার্থের জন্য সব কিছুই করতে পারে। বাইরে নিজেদের ধার্মিক বলে পরিচয় দিলেও ধর্মের মূল যে কথা পরোপকার তা থেকে তারা অনেক দূরে। সেই মানুষই সার্থক যার ইন্দ্রিয় সংযত, মন শুদ্ধ এবং পরার্থ চিন্তাই যার ব্রত। 
"
"অনেকে বলেন, স্ত্রীলোকদের উচ্চশিক্ষার প্রয়োজন নাই। মেয়েরা চর্বচোষ্য রাঁধিতে পারে, বিবিধ প্রকার সেলাই করিতে পারে, দুই-চারিখানা উপন্যাস পাঠ করিতে পারে, ইহাই যথেষ্ট, আর বেশি আবশ্যক নাই। কিন্তু ডাক্তার বলেন যে, আবশ্যক আছে, যেহেতু মাতার দোষ-গুণ লইয়া পুত্রগণ ধরাধামে অবতীর্ণ হয়। এইজন্য দেখা যায় যে, আমাদের দেশে অনেক বালক শিক্ষকদের বেত্রতাড়নায় কণ্ঠস্থ বিদ্যার জোরে এফএ, বিএ পাস হয় বটে; কিন্তু বালকের মনটা তাহার মাতার সহিত রান্নাঘরেই ঘুরিতে থাকে।
","যারা নারীদের চার দেয়ালে বন্দি রাখার পক্ষে তারা মনে করে যে নারীদের উচ্চশিক্ষার প্রয়োজন নেই। কিন্তু সন্তান যেহেতু মায়ের দ্বারা প্রভাবিত হয় সেহেতু নারীদের উচ্চশিক্ষা একান্ত প্রয়োজন। তা না হলে মায়ের ক্ষুদ্র গন্ডিতে সন্তানের মনও আবদ্ধ থাকবে। হয়ত সে উচ্চশিক্ষা লাভ করবে ঠিকই কিন্তু তার মন প্রসার লাভ করবে না। 
"
"অনেকের ধারণা এই যে, মহৎ ব্যক্তি শুধু উচ্চবংশেই জন্মগ্রহণ করে থাকেন; নীচকুলে মহত্ত্বের জন্ম হয় না। কিন্তু প্রকৃতির দিকে দৃষ্টিপাত করলে দেখা যায় যে, মানুষের এ ধারণা ভ্রমাত্মক। পদ্ম ফুলের রাজা; রুপে ও গন্ধে সে অতুলনীয়। কিন্তু এর জন্ম হয় পানের অযোগ্য পানিভরা এঁদো পুকুরে। পক্ষান্তরে বটবৃক্ষ বৃক্ষকুলের মধ্যে বিশেষ মর্যাদাসম্পন্ন বটে। অথচ বহু বৃক্ষের ফল আমরা আস্বাদন করি। কিন্তু এত খ্যাতনামা যে বটবৃক্ষ তাহার ফল আমাদের অখাদ্য।
","বংশমর্যাদা মানুষের মহত্ত্বের পরিচায়ক নয়। মানুষ তার হৃদয়ের বিশালতা, প্রতিভা, গুণাবলি প্রভৃতির মাধ্যমেই মহৎ হয়ে ওঠে। কেবল মানবসমাজই নয় প্রকৃতির মধ্যেও এ বিষয়টি লক্ষণীয়। 
"
"অপরের জন্য তুমি তোমার প্রাণ দাও, আমি বলতে চাই নে। অপরের ক্ষুদ্র ক্ষুদ্র দুঃখ তুমি দূর করো। অপরকে একটুখানি সুখ দাও। অপরের সঙ্গে একটুখানি মিষ্টি কথা বলো। পথের অসহায় মানুষটির দিকে একটা করুণ কটাক্ষ নিক্ষেপ করো। তাহলেই অনেক হবে। চরিত্রবান, মনুষ্যত্বসম্পন্ন মানুষ নিজের চেয়ে পরের অভাবে বেশি অধীর হন, পরের দুঃখকে ঢেকে রাখতে গৌরববোধ করেন।",অন্যের কল্যাণে জীবন উৎসর্গ করতে হবে এমন কোনো কথা নেই ।জীবন উৎসর্গ না করে ছোট ছোট দুঃখ দূর করার মধ্য দিয়েও অন্যকে সুখী করা যায়। নিজের কথা না ভেবে অপরের প্রতি সহানুভূতিশীল হলে অসহায় মানুষ উপকৃত হয়। মহৎ ব্যক্তিরা এভাবে সর্বদাই নিজের সুখ-দুঃখকে উপেক্ষা করে পরের কল্যাণ কামনায় ব্রতী হন।
"দুঃখই মানুষকে বৃহৎ করে, আপন বৃহত্ত্ব সম্বন্ধে জাগ্রত ও সচেতন করে তোলে। যাতে আমাদের খর্বতা, আমাদের স্বল্পতা, তা অনেক সময় আমাদের আরামের হতে পারে; কিন্তু তা আনন্দের নহে।যা আমরা বীর্যের দ্বারা না পাই, অশ্রুর দ্বারা না পাই, তা আমরা সম্পূর্ণ পাই না যাকে দুঃখের মধ্য দিয়ে কঠিনভাবে লাভ করি, হৃদয় তাকেই নিবিড়ভাবে, সমগ্রভাবে প্রাপ্ত হয়। মনুষ্যত্ব আমাদের পরম দুঃখের ধন। তা বীর্যের দ্বারাই লভ্য। প্রত্যেহ পদে পদে বাধা অতিক্রম করে যদি তাকে পেতে না হতো, তবে তাকে পেয়েও পেতাম না। যদি তা দুর্লভ না হতো, তবে আমাদের হৃদয় তাকে সর্বতোভাবে গ্রহণ করত না; কিন্তু তা দুঃখের দ্বারা দুর্লভ। কিন্তু দুর্লভ মনুষ্যত্ব অর্জন করার চেষ্টায় আত্মা আপনার সমস্ত শক্তি অনুভব করতে থাকে। সে অনুভূতিতেই তার প্রকৃত আনন্দ।
","দুঃখের মাধ্যমেই মানুষ মনুষ্যত্ববোধ অর্জন করে। এটি মানুষের চেতনাকে প্রবলভাবে আলোড়িত করে, জীবনবোধকে প্রখর করে। গভীর দুঃখের মধ্য দিয়ে মহৎ যা কিছু অর্জিত হয় তার মধ্যে এক বিশাল আনন্দ থাকে। 
"
"অভাব আছে বলিয়া জগৎ বৈচিত্র্যময় হইয়াছে। অভাব না থাকিলে জীব-সৃষ্টি বৃথা হইত। অভাব আছে বলিয়া অভাব-পূরণে এত উদ্যোগ। সংসার অভাবক্ষেত্র বলিয়া কর্মক্ষেত্র। অভাব না থাকিলে সকলেই স্থানু-স্থবির হইত, মনুষ্যজীবন বিড়ম্বনাময় হইত। মহাজ্ঞানীগণ অপরের অভাব দূর করিতে সর্বদা ব্যস্ত। জগতে অভাব আছে বলিয়াই মানুষ সেবা করিবার সুযোগ পাইয়াছে। সেবা মানবজীবনের পরম ধর্ম। সুতরাং অভাব হইতেই সেবাধর্মের সৃষ্টি হইয়াছে। আর এই সেবাধর্মের দ্বারাই মানুষের মনুষ্যত্বসুলভ গুণ সার্থকতা লাভ করিয়াছে।
","অভাব মানুষকে কর্মের পথে চালিত করে জগতকে বৈচিত্র্যময় করে তুলেছে। অভাব আছে বলেই মানবজীবন চলমান। এ অভাব থেকেই সেবাধর্ম উৎপত্তি লাভ করেছে। অপরের অভাব পূরণের ইচ্ছা এবং তা বাস্তবে রূপ দেওয়ার মধ্য দিয়েই মানুষ মহান হয়ে ওঠে। 
"
"অভ্যাস ভয়ানক জিনিস। একে হঠাৎ স্বভাব থেকে তুলে ফেলা কঠিন। মানুষ হবার সাধনাতেও তোমাকে সহিষ্ণু হতে হবে। সত্যবাদী হতে চাও? তাহলে ঠিক করো, সপ্তাহে অন্তত এক দিন মিথ্যা বলবে না। ছ’মাস ধরে এমনই করে নিজে সত্য কথা বলতে অভ্যাস করো। তারপর এক শুভ দিনে আর একবার প্রতিজ্ঞা করো, সপ্তাহে তুমি দুদিন মিথ্যা বলবে না। এক বছর পরে দেখবে সত্য কথা বলা তোমার কাছে অনেকটা সহজ হয়ে পড়বে। সাধনা করতে করতে এমন একদিন আসবে যখন ইচ্ছে করলেও মিথ্যা বলতে পারবে না। নিজেকে মানুষ করার চেষ্টায় পাপ ও প্রবৃত্তির সঙ্গে সংগ্রামে তুমি হঠাৎ জয়ী হতে কখনও ইচ্ছা করো না, তাহলে সব প- হবে।
","মানুষ এমনভাবে অভ্যাস দ্বারা বশীভূত সে সহজে তার অভ্যাসগুলো ত্যাগ করতে পারে না। তবে প্রকৃত মানুষ হওয়ার জন্য খারাপ অভ্যাসগুলো অবশ্যই বর্জন করতে হবে। হঠাৎ করেই মানুষ তার খারাপ অভ্যাস ত্যাগ করতে গেলে সব পন্ড হয়ে যায়। ধীরে ধীরে অনুশীলনের মাধ্যমেই বদ অভ্যাস পরিবর্তন করে একজন ভালো মানুষ হয়ে ওঠা সম্ভব। 
"
"অমঙ্গলকে জগৎ হইতে হাসিয়া উড়াইয়া দিবার চেষ্টা করিও না। তাহা হইলে মঙ্গলসমেত উড়িয়া যাইবে। মঙ্গলকে যেভাবে গ্রহণ করিয়াছ, অমঙ্গলকেও সেইভাবে গ্রহণ করো। অমঙ্গলের উপস্থিতি দেখিয়া ভীত হইতে পার, কিন্তু বিস্মিত হইবার হেতু নাই। অমঙ্গলের উৎপত্তি অনুসন্ধান করিতে যাইয়া অকূলে হাবুডুবু খাইবার দরকার নাই। যেদিন জগতে মঙ্গলের আবির্ভাব হইয়াছে, সেই দিনই অমঙ্গলের যুগপৎ উদ্ভব হইয়াছে। একইদিনে, একই ক্ষণে, একই উদ্দেশ্য সাধনের নিমিত্ত উভয়ের উৎপত্তি। এক কে ছাড়িয়া অন্যের অস্তিত্ব নাই, এক-কে ছাড়িয়া অন্যের অর্থ নাই। যেখান হইতে মঙ্গল ঠিক সেখান হইতেই অমঙ্গল। সুখ ছাড়িয়া দুঃখ নাই, দুঃখ ছাড়িয়া সুখ নাই। একই প্রয়োজনে, একই নির্ঝর ধারাতে উভয় স্রোতস্বিনী জন্মলাভ করিয়াছে, একই সাগরে উভয়ে গিয়া মিশিয়াছে।","মঙ্গল-অমঙ্গল, সুখ-দুঃখ পরস্পর বিপরীতমুখী হলেও একে অপরের সাথে গভীরভাবে সম্পর্কযুক্ত। মঙ্গলের পথে যাত্রায় যেমন অমঙ্গলকে এড়ানো যায় না তেমনি দুঃখ না পেলেও সুখের মর্ম অনুধাবন করা যায় না। এদের একটির উপস্থিতিতে আরেকটির মূল্য আমরা উপলব্ধি করি। তাই মঙ্গল ও সুখের পাশাপাশি অমঙ্গল ও দুঃখকেও জীবনে বরণ করে নিতে হবে।"
"অমঙ্গলের অপলাপ করিও না; অমঙ্গল তোমার সহচর, তুমি ছাড়িতে চাহিলেও সে তোমাকে ছাড়িবে না। মঙ্গল ও অমঙ্গল সমানভাবে তোমাকে জড়াইয়া থাকিবে। যতদিন তোমার জাগ্রতাবস্থা স্ফুর্তি পাইবে, ততদিন মঙ্গলের সঙ্গে অমঙ্গলও নিত্য ফুটিয়া উঠিবে। যখন অমঙ্গলের তিরোধান হইবে তখন মঙ্গলেরও তিরোধান হইবে; তোমার জাগরণ তখন সুষুপ্তিতে বিলীন হইবে। যতদিন জাগিয়া আছ ততদিন তোমার ব্যাপ্তি; ততদিন মঙ্গল তোমার ডান হাত ধরিয়া থাকিবে, অমঙ্গল তোমার বাম হাত ধরিয়া থাকিবে। উভয়ই তোমাকে জীবনের পথে লইয়া যাইবে। একের বুঝি আকর্ষণ অপরের বুঝি বিকর্ষণ। উভয়ের মধ্যে তোমার গমনীয় পথ।
","মানুষের জীবনে মঙ্গল ও অমঙ্গল সর্বদাই পাশাপাশি অবস্থান করে। মানুষ চাইলেই অমঙ্গলকে উপেক্ষা করতে পারে না। তাই আমঙ্গলকে ভয় পাওয়া বা এর জন্য দুঃখ পাওয়ার কোনো কারণ নেই। কেবল মৃত্যুতেই এর শেষ, তাই একে বরণ করেই লক্ষ্যের দিকে এগিয়ে যেতে হবে। 
"
"আজ থেকে আড়াই হাজার বছর আগে আমাদের উপমহাদেশ ছিল সভ্যতার সূতিকাগার। মানুষের জ্ঞান কতদিকে কতভাবে কতকিছুর অনুসন্ধান যে করেছে, সেকালের উত্তর-পশ্চিম ভারতের অধিবাসীদের কীর্তি খ্যাতি থেকে তা আজ সুস্পষ্ট হয়ে উঠেছে। সেকালের ভারতের ইয়াঙ্ক, পাণিনি এবং পতঞ্জলি প্রভৃতি গুণিজনেরাই প্রথমে ধ্বনি বিজ্ঞানের চর্চা করেন। ইউরোপ আমেরিকা আজ যা করছে আড়াই হাজার বছর আগে ওঁরা তাই করে গেছেন। তফাতের মধ্যে এই যে তাঁদের ধ্বনি বিজ্ঞান সাধনার ভিত্তি ছিল অনুভূতি আর একালে এঁদের হাতে আছে বৈজ্ঞানিক গবেষণাগার।
","আড়াই হাজার বছর আগের মানব সভ্যতার সূতিকাগার হিসেবে ভারতীয় উপমহাদেশের অধিবাসীদের কীর্তি এবং উদ্ভাবন মূলত আধুনিক বিজ্ঞানের গবেষণার অন্যতম বিষয়। ইয়াঙক, পানিনি, পতজ্ঞলি প্রমুখ ছিলেন সেকালের ভারতের ধ্বনি বিজ্ঞান চর্চার পথিকৃৎ। ইউরোপ-আমেরিকার মতো গবেষণাগার না থাকলেও তাদের চর্চার মাধ্যমেই ধ্বনি বিজ্ঞান আজ এ পর্যায়ে পৌছেছে। 
"
